id,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,localidad,latitud,longitud
3027443,ESCUELA PRIMARIA TM PROFR.OSCAR GONZALEZ BLAKALLER,SECRETARIA DE EDUCACION PUBLICA FEDERAL ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,San Nicolás de los Garza                                                                                      ,25.74463651,-100.2590745
2958256,ESCUELA PRIMARIA TOMAS ALGABA GOMEZ,GOBIERNO ESTATAL ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Ciudad Santa Catarina                                                                                         ,25.66385834,-100.4368178
3021948,ESCUELA PRIMARIA TOMAS DAVILA RADICH,SECRETARIA DE EDUCACION ,611122,Escuelas de educación primaria del sector público,31 a 50 personas,Monterrey                                                                                                     ,25.70386787,-100.3574811
3045667,ESCUELA PRIMARIA TRANSFERIDA JUSTICIA SOCIAL,GOBIERNO FEDERAL ,611122,Escuelas de educación primaria del sector público,0 a 5 personas,Ciudad General Terán                                                                                          ,25.27042812,-99.67454131
3037103,ESCUELA PRIMARIA TRINIDAD R MIRELES TIEMPO COMPLETO,SECRETARÍA DE EDUCACIÓN PÚBLICA ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Linares                                                                                                       ,24.86275806,-99.56240804
3031627,ESCUELA PRIMARIA TRIUNFO DE LA REPUBLICA,ESCUELA PRIMARIA TRIUNFO DE LA REPÚBLICA 19EPR0297U ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Monterrey                                                                                                     ,25.68397846,-100.2662327
2951411,ESCUELA PRIMARIA TRIUNFO DE LA REPUBLICA TURNO VESPERTINO,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Ciudad General Escobedo                                                                                       ,25.81292144,-100.2651825
3016748,ESCUELA PRIMARIA TTE CORONEL RUPERTO MARTINRZ,GOBIERNO SEP CLAVE 19EPR0547J ,611122,Escuelas de educación primaria del sector público,6 a 10 personas,Higueras                                                                                                      ,25.96155474,-100.0152642
2932862,ESCUELA PRIMARIA TURNO MATUTINO,ESCUELA PRIMARIA SOLIDARIDA TURNO MATUTINO ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Ciudad General Escobedo                                                                                       ,25.8000078,-100.3290997
3041992,ESCUELA PRIMARIA TURNO MATUTINO ALBERTO FERNANDEZ RUILOBA CCT 19EPR1080C,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Monterrey                                                                                                     ,25.77738634,-100.3963825
2955129,ESCUELA PRIMARIA TURNO MATUTINO NORBERTO NOE JASSO GRACIA,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,García                                                                                                        ,25.8326909,-100.5925465
3026492,ESCUELA PRIMARIA TURNO MATUTINO RICARDO FLORES MAGON,,611122,Escuelas de educación primaria del sector público,11 a 30 personas,San Nicolás de los Garza                                                                                      ,25.72519588,-100.2704749
3039709,ESCUELA PRIMARIA TURNO VESPERTINO JAIME NUNCO,SEP GOBIERNO ESTATAL ,611122,Escuelas de educación primaria del sector público,6 a 10 personas,Monterrey                                                                                                     ,25.64575102,-100.3009336
2954788,ESCUELA PRIMARIA TURNO VESPERTINO LUIS GONZALEZ Y GONZALEZ,SECRETARÍA DE EDUCACIÓN PÚBLICA ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Parque Industrial Ciudad Mitras                                                                               ,25.78566636,-100.4661593
3026493,ESCUELA PRIMARIA TURNO VESPERTINO PROFESOR OTILIO MONTAÑO,,611122,Escuelas de educación primaria del sector público,11 a 30 personas,San Nicolás de los Garza                                                                                      ,25.72519588,-100.2704749
8437287,ESCUELA PRIMARIA TV FEDERICO CHOPIN19DPR18942,GOBIERNO ,611122,Escuelas de educación primaria del sector público,31 a 50 personas,Ciudad Benito Juárez                                                                                          ,25.64442573,-100.0590307
2919834,ESCUELA PRIMARIA UNIDAD PAJAROS AZULES,CENTRO DE EDUCACIÓN CULTURAL Y DESARROLLO SALVADOR NOVO SC,611121,Escuelas de educación primaria del sector privado,11 a 30 personas,Guadalupe                                                                                                     ,25.65210205,-100.2125935
2916440,ESCUELA PRIMARIA URBANA FEDERAL     PROFR MATIAS MORENO,GOBIERNO ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Guadalupe                                                                                                     ,25.66344909,-100.2298401
3026781,ESCUELA PRIMARIA URBANA FEDERAL RUBEN DARIO,,611122,Escuelas de educación primaria del sector público,11 a 30 personas,San Nicolás de los Garza                                                                                      ,25.73648015,-100.2656842
3047895,ESCUELA PRIMARIA VALDEMAR CANTU ALANIS 19EPR1033S TURNO MATUTINO,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educación primaria del sector público,6 a 10 personas,Monterrey                                                                                                     ,25.76062476,-100.3735454
3054944,ESCUELA PRIMARIA VALERIANO GARCIA JIMENEZ,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educación primaria del sector público,6 a 10 personas,Montemorelos                                                                                                  ,25.17339372,-99.83744798
3053367,ESCUELA PRIMARIA VANGUARDIA REVOLUCION MAGISTERIAL TURNO MATUTINO,GOBIERNO ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Ciudad Apodaca                                                                                                ,25.76907715,-100.2572321
2953668,ESCUELA PRIMARIA VEINTE DE NOVIEMBRE19DPR1125J,FEDERAL ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Ciudad General Escobedo                                                                                       ,25.78103119,-100.2881209
3035500,ESCUELA PRIMARIA VENUSTIANO CARRANZA,ESCUELA PRIMARIA VENUSTIANO CARRANZA ,611122,Escuelas de educación primaria del sector público,31 a 50 personas,San Nicolás de los Garza                                                                                      ,25.72309706,-100.2542165
3006788,ESCUELA PRIMARIA VENUSTIANO CARRANZA,SECRETARÍA DE EDUCACIÓN PÚBLICA ,611122,Escuelas de educación primaria del sector público,6 a 10 personas,Guadalupe                                                                                                     ,25.65845025,-100.1709907
2914923,ESCUELA PRIMARIA VENUSTIANO CARRANZA GARZA MATUTINO 19DPR1630Q,EL GOBIERNO ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Ciudad Benito Juárez                                                                                          ,25.64672979,-100.1531181
2914924,ESCUELA PRIMARIA VENUSTIANO CARRANZA GARZA VESPERTINO 19DPR16 66E,EL GOBIERNO ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Ciudad Benito Juárez                                                                                          ,25.64672032,-100.1530872
3003915,ESCUELA PRIMARIA VENUSTIANO CARRANZA TM,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Ciudad General Escobedo                                                                                       ,25.79514433,-100.3757848
3030749,ESCUELA PRIMARIA VETERANOS DE LA REVOLUCION,GOBIERNO ,611122,Escuelas de educación primaria del sector público,6 a 10 personas,Ciudad de Allende                                                                                             ,25.27880349,-100.0186513
3047636,ESCUELA PRIMARIA VICENTE GUERRERO,SECRETARÍA DE EDUCACIÓN PÚBLICA FEDERAL ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Linares                                                                                                       ,24.83372651,-99.58063087
3029640,ESCUELA PRIMARIA VICENTE GUERRERO,SECRETARIA DE EDUCACION PUBLICA GOBIERNO ESTATAL ,611122,Escuelas de educación primaria del sector público,6 a 10 personas,Ciudad de Allende                                                                                             ,25.29590629,-100.0284968
3055258,ESCUELA PRIMARIA VICENTE GUERRERO TM,SECRETARÍA DE EDUCACIÓN PÚBLICA ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Guadalupe                                                                                                     ,25.69067993,-100.2259621
2938248,ESCUELA PRIMARIA VICENTE GUERRERO TM CT 19DPR0364C,SECRETARIA DE EDUCACION DEL ESTADO ,611122,Escuelas de educación primaria del sector público,31 a 50 personas,Monterrey                                                                                                     ,25.74601097,-100.348502
3015370,ESCUELA PRIMARIA VICENTE GUERRERO TURNO MATUTINO,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,General Zuazua                                                                                                ,25.88820677,-100.1277249
2954589,ESCUELA PRIMARIA VICTORIANO TREVIÑO TURNO MATUTINO,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Valle de Lincoln                                                                                              ,25.79763676,-100.4598373
2954594,ESCUELA PRIMARIA VICTORIANO TREVIÑO TURNO VESPERTINO,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Valle de Lincoln                                                                                              ,25.79760787,-100.4600295
2954121,ESCUELA PRIMARIA VIRGILIO GAZA FLORES CCT19DPR1859T,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educación primaria del sector público,31 a 50 personas,García                                                                                                        ,25.79172294,-100.5588309
3009567,ESCUELA PRIMARIA VIRGINIA JIMENEZ RODRIGUEZ T M,SECRETARÍA DE EDUCACIÓN ESTATAL ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Guadalupe                                                                                                     ,25.66853583,-100.1461324
3055172,ESCUELA PRIMARIA WILLIAM SHAKESPEARE TURNO MATUTINO 19EPR1167H ESTATAL,ESCUELA PRIMARIA WILLIAM SHAKESPEARE ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Ciudad General Escobedo                                                                                       ,25.82763992,-100.3718044
3055043,ESCUELA PRIMARIA Y SEC ABIERTA DE LA SECRETARIA DE EDUCACION PUBLICA 19ESY00 01Z Y 19ESX00 001A,ESC PRIMARIA Y SECUNDARIA ABIERTA DE LA SEP ,611122,Escuelas de educación primaria del sector público,0 a 5 personas,Guadalupe                                                                                                     ,25.66628229,-100.2137881
3020854,ESCUELA PRIMARIA Y SECUNDARIA GUADALUPE,PATRONATO SOCIAL Y EDUCATIVO DE MONTERREY AC,611171,Escuelas del sector privado que combinan diversos niveles de educación,51 a 100 personas,San Pedro Garza García                                                                                        ,25.66256641,-100.4010162
2989484,ESCUELA PRIMARIAS ENRIQUE CONRRADO REBSAMEN EGLOFF,SECRETARÍA DE EDUCACIÓN PÚBLICA ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Ciudad Benito Juárez                                                                                          ,25.64105686,-100.1102783
8461721,ESCUELA PRIMARRIA NIÑOSHEROES TV,GOBIERNO FEDERAL ,611122,Escuelas de educación primaria del sector público,0 a 5 personas,Monterrey                                                                                                     ,25.74952058,-100.3554556
7309813,ESCUELA PRIMERARIA PROFESORA GUADALUPE AGUILAR TREVIÑO,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Ciudad General Escobedo                                                                                       ,25.79906405,-100.4018131
2922262,ESCUELA PRIMRIA RUBÉN DARIO TURNO MATUTINO,SECRETARÍA DE EDUCACIÓN ,611122,Escuelas de educación primaria del sector público,6 a 10 personas,García                                                                                                        ,25.7899946,-100.5965414
3053395,ESCUELA PRIVADA JOSE FERNANDEZ DE LIZARDI,,611111,Escuelas de educación preescolar del sector privado,0 a 5 personas,Ciudad Apodaca                                                                                                ,25.76472432,-100.2565521
3028097,ESCUELA PROF MANUEL VILLAREAL CAVAZOS,GOBIERNO DEL ESTADO DE NUEVO LEÓN ,611162,Escuelas de educación media superior del sector público,11 a 30 personas,Santiago                                                                                                      ,25.41176815,-100.1402052
2972308,ESCUELA PROFA. JULIA GONZALEZ PERALES,SECRETARIA DE EDUCACION PUBLICA SEP ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Monterrey                                                                                                     ,25.68772468,-100.2987875
2933052,ESCUELA PROFESOR  JESUS LEAL GARZA TURNO AMPLIADO ADSCRIPCION MATUTINO,SECRETARÍA DE EDUCACIÓN PÚBLICA FEDERAL ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Guadalupe                                                                                                     ,25.66700903,-100.1750012
3034624,ESCUELA PROFESOR ALBERTO SANCHEZ,ESCUELA PROFESOR ALBERTO SANCHEZ ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Monterrey                                                                                                     ,25.65442541,-100.308437
2978712,ESCUELA PROFESOR ANTONIO BARBOSA HELDT TURNO VESPERTINO CLAVE 19DPR0355V,SECRETARIA DE EDUCACION ,611172,Escuelas del sector público que combinan diversos niveles de educación,6 a 10 personas,Guadalupe                                                                                                     ,25.70834889,-100.2118096
3014669,ESCUELA PROFESOR ANTONIO L TREVIÑO,GOBIERNO ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Ciénega de Flores                                                                                             ,25.95194075,-100.167446
3043817,ESCUELA PROFESOR ATENEDORO COLUNGA,GOBIERNO DEL ESTADO ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Monterrey                                                                                                     ,25.62928375,-100.2796736
3051015,ESCUELA PROFESOR BENITO GARZA CANTU,ESCUELA PROFESOR BENITO GARZA CANTU ,611122,Escuelas de educación primaria del sector público,0 a 5 personas,Monterrey                                                                                                     ,25.75108574,-100.3723967
2997102,ESCUELA PROFESOR EPIGMENIO ROJAS G.,GOBIERNO ESTATAL ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Santiago                                                                                                      ,25.40910616,-100.1373834
3016069,ESCUELA PROFESOR ISAIAS BALDERAS,SECRETARIA DE EDUCACION PUBLICA 19DPR0049N ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Ciudad Santa Catarina                                                                                         ,25.6901436,-100.4511425
2931824,ESCUELA PROFESOR J BELEN MENDOZA GUZMAN  19DPR0767W,EL GOBIERNO ,611122,Escuelas de educación primaria del sector público,6 a 10 personas,Guadalupe                                                                                                     ,25.66793568,-100.2040863
3043224,ESCUELA PROFESOR JONAS GARCIA,SEP ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Ciudad Apodaca                                                                                                ,25.74287336,-100.1623276
8437072,ESCUELA PROFESOR MIGUEL VALDES GALLARDO,GOBIERNO ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Montemorelos                                                                                                  ,25.18783858,-99.82685954
3044332,ESCUELA PROFESOR MIGUEL VALDEZ GALLARDO,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Montemorelos                                                                                                  ,25.19338129,-99.82539383
3005911,ESCUELA PROFESOR SERAFIN PEÑA,GOBIERNO ,611122,Escuelas de educación primaria del sector público,6 a 10 personas,Monterrey                                                                                                     ,25.72884398,-100.3443334
3030312,ESCUELA PROFESOR TAURINO F. GONZALEZ,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educación primaria del sector público,6 a 10 personas,San Nicolás de los Garza                                                                                      ,25.72364646,-100.2449215
3011928,ESCUELA PROFESOR VICENTE VALDES VALDES TURNO VESPERTINO,GOBIERNO ,611122,Escuelas de educación primaria del sector público,6 a 10 personas,Ciudad Santa Catarina                                                                                         ,25.66829836,-100.4654012
3053654,ESCUELA PROFESORA DORA GARZA GARZA,SECRETARÍA DE EDUCACIÓN PUBLICA DEL GOBIERNO DEL ESTADO DE NUEVO LEON ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Ciudad Apodaca                                                                                                ,25.76599325,-100.2449426
3040930,ESCUELA PROFESORA ELVIRA RODRIGUEZ GARZA,SECRETARIA DE EDUCACION PUBLICA ESTATAL ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Montemorelos                                                                                                  ,25.19603426,-99.83945468
3041537,ESCUELA PROFESORA MA GUADALUPE HERNANDEZ,EL GOBIERNO 19EPRO427X ,611122,Escuelas de educación primaria del sector público,6 a 10 personas,Monterrey                                                                                                     ,25.51596371,-100.1977898
2941592,ESCUELA PROFR GENARO LEAL GARZA,GOBIERNO ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,General Bravo                                                                                                 ,25.79381436,-99.18124934
9312244,ESCUELA PROFRA MARIA CONSUELO ROSAS,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Aramberri                                                                                                     ,24.09043196,-99.81317487
3035136,ESCUELA PROFRA MARIA W BENAVIDES,,611122,Escuelas de educación primaria del sector público,6 a 10 personas,Monterrey                                                                                                     ,25.65354036,-100.3175424
3010532,ESCUELA PROFRA. CARMEN JIMENEZ SOLIS,GOBIERNO ,611122,Escuelas de educación primaria del sector público,6 a 10 personas,Bustamante                                                                                                    ,26.53636451,-100.503221
2950113,ESCUELA PRUIMARIA FEDERAL VIVCENTENARIO DE LA INDEPENDENCIA DE MEXICO TURNO VESPERTINO 19DPR1832M,ESCUELA PRIMARIA FEDERA VICENTENARIO DE LA INDEPENDENCIA DE MEXICO TURNO VESPERTINO ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Ciudad General Escobedo                                                                                       ,25.83027767,-100.3677773
3007689,ESCUELA PUBLICA PRIMARIA PLAN DE AYALA TURNO MATUTINO 19DPR1377N,ESCUELA PUBLICA PRIMARIA PLAN DE AYALA TURNO MATUTINO 19DPR1377N ,611122,Escuelas de educación primaria del sector público,6 a 10 personas,Guadalupe                                                                                                     ,25.66168367,-100.1671324
3011989,ESCUELA RAUL RANGEL FRIAS 19EPRO467Y,SECRETARIA DE EDUACCION ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Ciudad Sabinas Hidalgo                                                                                        ,26.5062982,-100.1712882
3017367,ESCUELA REFORMA 1857 19DPR1674N TURNO MATUTINO,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Jardines de la Silla (Jardines)                                                                               ,25.6396264,-100.1777771
3017365,ESCUELA REFORMA DE 1857 19DPR17260 TURNO VESPERTINO,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Jardines de la Silla (Jardines)                                                                               ,25.63953016,-100.1777054
2928740,ESCUELA REVOLUCION CLUB DE LEONES 8,SECRETARÍA DE EDUCACIÓN PÚBLICA ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Guadalupe                                                                                                     ,25.68666224,-100.2033123
3019299,ESCUELA REVOLUCION TURNO VESPERTINO CLAVE DELCENTRO DE TRABAJO 19DPR0877B,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educación primaria del sector público,6 a 10 personas,San Pedro Garza García                                                                                        ,25.68068157,-100.4100651
2951009,ESCUELA RIMARIA PROFESOR EDELMIRO GARZA TORRES,,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Ciudad General Escobedo                                                                                       ,25.7983565,-100.3454061
3032083,ESCUELA ROBERTO G SADA NO.3,FORMACION EDUCATIVA AC,611121,Escuelas de educación primaria del sector privado,11 a 30 personas,San Nicolás de los Garza                                                                                      ,25.70826516,-100.2568019
3020359,ESCUELA ROSARIO CASTELLANOS,GOBIERNO FEDERAL ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,San Nicolás de los Garza                                                                                      ,25.76509157,-100.2882485
3006501,ESCUELA ROTARIOS SAN NICOLAS INDUSTRIAL NUMERO 1,ESCUELA ROTARIOS SAN NICOLAS INDUSTRIAL NÚMERO 1 ,611122,Escuelas de educación primaria del sector público,6 a 10 personas,San Nicolás de los Garza                                                                                      ,25.7513312,-100.2827935
3054692,ESCUELA RPIMARIA JESUS REYES HEROLES,,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Monterrey                                                                                                     ,25.74969769,-100.3524776
2924488,ESCUELA SEC 1 GRAL BONIFACIO SALINAS LEAL,SECRETARÍA DE EDUCACIÓN PÚBLICA ,611132,Escuelas de educación secundaria general del sector público,11 a 30 personas,Hidalgo                                                                                                       ,25.96855212,-100.4403811
3045518,ESCUELA SEC 1 GRAL DE DIVISIÓN ANACLETO GUERRER0 GUAJARDO,GOBIERNO ESTATAL ,611132,Escuelas de educación secundaria general del sector público,11 a 30 personas,Ciudad General Terán                                                                                          ,25.26074841,-99.67939616
3033439,ESCUELA SEC 22 JOSE MA MORELOS CT19EES0028T,SECRETARIA DE EDUCACION CT19EES0028T ,611132,Escuelas de educación secundaria general del sector público,11 a 30 personas,Monterrey                                                                                                     ,25.67637113,-100.2948747
2925665,ESCUELA SEC ANA SANTOS DE VILLARREAL,SECRETARIA DE EDUCACION PUBLICA ,611121,Escuelas de educación primaria del sector privado,11 a 30 personas,Salinas Victoria                                                                                              ,25.96102612,-100.2914961
3046909,ESCUELA SEC CRONISTAS MUNICIPALES DE NUEVO LEON TURNO VESPERTINO,SECRETARIA DE EDUCACION ,611132,Escuelas de educación secundaria general del sector público,31 a 50 personas,Prados de Santa Rosa                                                                                          ,25.80110709,-100.227108
3045274,ESCUELA SEC FELIPE DE JESUS JASSO,SECRETARIA DE EDUCACION ,611132,Escuelas de educación secundaria general del sector público,11 a 30 personas,Montemorelos                                                                                                  ,25.18628687,-99.85071787
3039275,ESCUELA SEC GENERAL NO 35 RICARDO FLORES MAGON TM,GOBIERNO ,611132,Escuelas de educación secundaria general del sector público,31 a 50 personas,Ciudad Apodaca                                                                                                ,25.72788806,-100.168169
3039276,ESCUELA SEC GENERAL NO 95 RICARDO FLORES MAGON,SECRETARÍA DE EDUCACIÓN PUBLICA DE NUEVO LEON ,611132,Escuelas de educación secundaria general del sector público,31 a 50 personas,Ciudad Apodaca                                                                                                ,25.72780311,-100.1674945
2925655,ESCUELA SEC GRAL SOSTENES ROCHA,ESCUELA SECUNDARIA SOSTENES ROCHA ,611132,Escuelas de educación secundaria general del sector público,11 a 30 personas,Salinas Victoria                                                                                              ,25.96303474,-100.2949198
3028665,ESCUELA SEC JOSE MA MORELOS,SECRETARIA DE EDUCACION PUBLICA 19EES0100M ,611132,Escuelas de educación secundaria general del sector público,11 a 30 personas,Santiago                                                                                                      ,25.39707688,-100.1340636
3054922,ESCUELA SEC JOSE MARIA VELASCO TM,ESCUELA SECUNDARIA JOSE MARIA VELASCO TM ,611132,Escuelas de educación secundaria general del sector público,11 a 30 personas,Monterrey                                                                                                     ,25.72850222,-100.3808939
3023740,ESCUELA SEC JOSE SANCHEZ PARTIDA TN,GOBIERNO DEL ESTADO DE NUEVO LEÓN ,611132,Escuelas de educación secundaria general del sector público,6 a 10 personas,San Nicolás de los Garza                                                                                      ,25.75975051,-100.2626563
3038107,ESCUELA SEC MANUEL MARIA DEL LLANO,LA SEP ,611132,Escuelas de educación secundaria general del sector público,6 a 10 personas,Doctor Coss                                                                                                   ,25.92556339,-99.18116821
2940413,ESCUELA SEC N 4 GENERAL SOSTENES ROCHA,ESCUELA SECUNDARIA N 4 GENERAL SOSTENES ROCHA ,611132,Escuelas de educación secundaria general del sector público,11 a 30 personas,Salinas Victoria                                                                                              ,25.96303204,-100.2949169
3055060,ESCUELA SEC N28 VENUSTIANO CARRANZA,ESCUELA SEC N28 VENUSTIANO CARRANZA ,611132,Escuelas de educación secundaria general del sector público,11 a 30 personas,Monterrey                                                                                                     ,25.67840708,-100.3331532
3046301,ESCUELA SEC NEMECIO DUEÑAS,GOBIERNO ESTATAL ,611132,Escuelas de educación secundaria general del sector público,11 a 30 personas,Linares                                                                                                       ,24.85953496,-99.57770554
2935716,ESCUELA SEC NO 2 GRAL MARIANO ARISTA,SECRETARIA DE EDUCACION PUBLICA ,611132,Escuelas de educación secundaria general del sector público,11 a 30 personas,Guadalupe                                                                                                     ,25.68423663,-100.2425524
3011010,ESCUELA SEC NO 61 LIC JAVIER ROJO GOMEZ,ESCUELA SECUNDARIA NO 61 LICENCIADO JAVIER ROJO GOMEZ 19EES0254P ,611132,Escuelas de educación secundaria general del sector público,6 a 10 personas,Monterrey                                                                                                     ,25.70596973,-100.3211724
3054735,ESCUELA SEC NUM 18 PROF MANUEL GARCIA,GOBIERNO ESTATAL ,611132,Escuelas de educación secundaria general del sector público,11 a 30 personas,Guadalupe                                                                                                     ,25.66008387,-100.2358882
3023739,ESCUELA SEC NUM 21 FIDEL VELAZQUEZ SANCHEZ TM,GOBIERNO DEL ESTADO ,611132,Escuelas de educación secundaria general del sector público,6 a 10 personas,San Nicolás de los Garza                                                                                      ,25.75971232,-100.2626924
3054777,ESCUELA SEC PROF MARCELO TORRES,SECRETARÍA DE EDUCACIÓN PÚBLICA ,611132,Escuelas de educación secundaria general del sector público,11 a 30 personas,General Zaragoza                                                                                              ,23.97642814,-99.77176045
2917973,ESCUELA SEC RAUL RANGEL FRIAS TURNO MATUTINO C.C.T.19DES0057P,SECRETARÍA DE EDUCACIÓN PÚBLICA ,611132,Escuelas de educación secundaria general del sector público,31 a 50 personas,Guadalupe                                                                                                     ,25.66906206,-100.2015388
3046300,ESCUELA SEC RODRIGO GOMEZ,EL GOBIERNO ,611132,Escuelas de educación secundaria general del sector público,11 a 30 personas,Linares                                                                                                       ,24.85953454,-99.57770332
2954780,ESCUELA SEC SIMON GARCIA SEPULVEDA TURNO MATUTINO,TURNO MATUTINO ,611132,Escuelas de educación secundaria general del sector público,11 a 30 personas,Parque Industrial Ciudad Mitras                                                                               ,25.78447643,-100.4629557
7333957,ESCUELA SEC TECNICA NO 74 PROFESOR CARLOS TIJERINA TORRES TM,SECRETARIA DE EDUCACION PUBLICA ,611142,Escuelas de educación secundaria técnica del sector público,51 a 100 personas,Ciudad General Escobedo                                                                                       ,25.79023681,-100.3318562
2934056,ESCUELA SEC TECNICA NO 74 PROFESOR CARLOS TIJERINA TORRES TV,SEP ,611132,Escuelas de educación secundaria general del sector público,51 a 100 personas,Ciudad General Escobedo                                                                                       ,25.79023828,-100.3318559
3048939,ESCUELA SECC N8 NEMECIO GARCIA NARANJO,SECRETARIA DE EDUCACION PUBLICA ,611132,Escuelas de educación secundaria general del sector público,6 a 10 personas,Monterrey                                                                                                     ,25.75343655,-100.3612142
2966432,ESCUELA SECUANDARIA 25 CUAUHTEMOC,GOBIERNO SECRETARÍA DE EDUCACIÓN PÚBLICA ,611132,Escuelas de educación secundaria general del sector público,31 a 50 personas,Monterrey                                                                                                     ,25.7280563,-100.3220395
2946150,ESCUELA SECUDARIA NO. 94 SERAPIO RENDON ALCOCER C.C.T. 19DESO094T,SEP ,611132,Escuelas de educación secundaria general del sector público,51 a 100 personas,Fraccionamiento Real Palmas                                                                                   ,25.89849199,-100.1685159
3005359,ESCUELA SECUDARIA TECNICA NUMERO 46 JUVENTINO ROSAS CADENA,SECRETARÍA DE EDUCACIÓN ,611142,Escuelas de educación secundaria técnica del sector público,51 a 100 personas,San Nicolás de los Garza                                                                                      ,25.75063504,-100.2636443
2935609,ESCUELA SECUMDARIA GENERAL JESUS GONZALEZ ORTEGA T M,SECRETARIA DE EDUCACION PUBLICA ,611132,Escuelas de educación secundaria general del sector público,11 a 30 personas,Monterrey                                                                                                     ,25.7341815,-100.3180987
3010919,ESCUELA SECUNDARIA  ANTONIO I. VILLARREAL NUM.99 T.V.,SECRETARÍA DE EDUCACIÓN ,611132,Escuelas de educación secundaria general del sector público,31 a 50 personas,Guadalupe                                                                                                     ,25.66512532,-100.1407761
2935328,ESCUELA SECUNDARIA  NUMERO 1 GENERAL VICENTE GUERRERO,GOBIERNO ,611132,Escuelas de educación secundaria general del sector público,11 a 30 personas,San Nicolás de los Garza                                                                                      ,25.74201866,-100.2952646
3003778,ESCUELA SECUNDARIA  PROFESOR JUAN GUZMAN CABELLO TURNO   MATUTINO,GOBIERNO FEDERAL ,611132,Escuelas de educación secundaria general del sector público,51 a 100 personas,Ciudad General Escobedo                                                                                       ,25.80105005,-100.3901845
2946873,ESCUELA SECUNDARIA # 11 MARCOS MOSHINSKY BORODIANSKY,SECRETARIA DE EDUCACION PUBLICA ,611132,Escuelas de educación secundaria general del sector público,11 a 30 personas,Santa Rosa                                                                                                    ,25.81685931,-100.2295626
2918994,ESCUELA SECUNDARIA # 15 REFORMA EDUCATIVA 1975,SECRETARIA DE EDUCACION CCT 00965TY76 ,611132,Escuelas de educación secundaria general del sector público,11 a 30 personas,Guadalupe                                                                                                     ,25.65715705,-100.2129425
